Date,value_gold,value_oil,value_silver,value_ruth,value_irid,value_pall,value_rhod,value_plat
2016-01-21,0.7011745000000001,0.9989097999999996,0.9999858500000002,0.99963,0.996,0.91609,0.99375,0.99008
2016-01-22,0.6901460500000001,0.9986142999999996,0.9998440500000003,0.99963,1.0012,0.9111,0.99375,0.99008
2016-01-25,0.6791385500000001,0.9989349999999997,0.9998440500000003,0.99963,1.0012,0.91618,0.99375,0.9817
2016-01-27,0.6901708500000001,0.9989349999999997,0.9997028000000002,0.99963,1.0012,0.92114,1.00025,0.99032
2016-01-28,0.6789558,0.9986117999999996,0.9995578000000003,0.99963,1.0012,0.91619,1.00025,0.99911
2016-02-01,0.6789558,0.9989438999999997,0.9995578000000003,0.99963,1.0012,0.92119,1.00025,0.99911
2016-02-02,0.69018045,0.9992600999999997,0.9997010500000002,0.99963,1.0012,0.92626,1.00025,0.99911
2016-02-03,0.69018045,0.9989610999999997,0.9997010500000002,0.99963,1.0012,0.92626,1.00025,0.99911
2016-02-04,0.67888845,0.9989610999999997,0.9995578000000003,0.99963,1.0012,0.93121,0.99385,0.99911
2016-02-05,0.67888845,0.9989610999999997,0.9997048500000003,0.99963,1.0012,0.92611,0.98745,0.99911
2016-02-08,0.6904641,0.9986524999999997,0.9995559500000003,0.99963,1.0012,0.93122,0.99385,0.99911
2016-02-09,0.67877895,0.9989495999999998,0.9994063500000002,0.99963,1.0012,0.93627,0.98745,0.99911
2016-02-10,0.67877895,0.9989495999999998,0.9992525000000003,0.99963,1.0012,0.93111,0.99385,0.99911
2016-02-11,0.67877895,0.9986741999999998,0.9991000000000003,0.99963,1.0012,0.92591,0.99385,0.99911
2016-02-12,0.66667,0.9984122999999998,0.9992539500000003,0.99963,1.0012,0.92066,0.98735,0.98956
2016-02-16,0.65426425,0.9987054999999999,0.9990969000000003,0.99963,1.0012,0.92593,0.98735,0.99913
2016-02-17,0.65426425,0.9987054999999999,0.9992495500000003,0.99963,1.0012,0.92082,0.98735,0.99913
2016-02-18,0.65426425,0.9983987,0.9992495500000003,0.99963,1.0012,0.91569,0.99395,0.99913
2016-02-19,0.6421713,0.998091,0.9992495500000003,0.99963,1.0012,0.91569,0.99395,0.99913
2016-02-22,0.6421713,0.9983868999999999,0.9994036000000003,0.99963,1.0012,0.92075,0.98735,0.99913
2016-02-23,0.6299976500000001,0.9987005999999998,0.9995558000000003,0.99963,1.0012,0.92075,0.98735,0.98991
2016-02-24,0.6178086,0.9987005999999998,0.9995558000000003,0.99963,1.0012,0.92573,0.98735,0.99925
2016-02-25,0.6055142500000001,0.9987005999999998,0.9994027500000003,0.99963,1.0012,0.93071,0.98735,0.99925
2016-02-26,0.6178759000000001,0.9987005999999998,0.9994027500000003,0.99963,1.0012,0.93071,0.98065,0.99925
2016-03-01,0.6054939000000001,0.9990170999999998,0.9994027500000003,0.99963,1.0012,0.93564,0.98735,0.99925
2016-03-02,0.6054939000000001,0.9990170999999998,0.9995521500000004,0.99963,1.0012,0.94076,0.98055,0.99925
2016-03-03,0.6177959500000002,0.9986713999999997,0.9995521500000004,0.99963,1.0012,0.94592,0.98055,0.99925
2016-03-04,0.6177959500000002,0.9990169999999997,0.9997017500000005,0.99963,1.0012,0.94065,0.98055,0.99925
2016-03-08,0.6051511500000001,0.9990169999999997,0.9995487000000005,0.99963,1.0012,0.94614,0.98055,0.99925
2016-03-09,0.6051511500000001,0.9990169999999997,0.9997049500000005,0.99963,1.0012,0.94041,0.97355,0.99925
2016-03-10,0.6177473500000001,0.9990169999999997,0.9995515500000006,0.99963,1.0012,0.94604,0.98055,0.99925
2016-03-11,0.6052374500000002,0.9990169999999997,0.9997044000000006,0.99963,1.0012,0.94034,0.98755,0.99925
2016-03-14,0.6052374500000002,0.9990169999999997,0.9995480000000007,0.99963,1.0012,0.93454,0.98755,0.98946
2016-03-15,0.6177973000000002,0.9990169999999997,0.9997038000000006,0.99963,1.0012,0.93454,0.99455,0.97969
2016-03-16,0.6301210000000002,0.9990169999999997,0.9995504000000006,0.99963,1.0012,0.94019,0.99455,0.98929
2016-03-17,0.6177800000000002,0.9994012999999996,0.9993974500000007,0.99963,1.0012,0.94591,1.00155,0.99896
2016-03-18,0.6303841500000003,0.9994012999999996,0.9995537000000007,0.99963,1.0012,0.9518,1.00155,0.99896
2016-03-21,0.6303841500000003,0.9990065999999996,0.9993931000000007,0.99963,1.0012,0.95774,0.99455,0.98922
2016-03-22,0.6178769000000003,0.9994056999999996,0.9995511500000006,0.99963,1.0012,0.95179,0.99455,0.99898
2016-03-23,0.6178769000000003,0.9998201999999996,0.9993919000000006,0.99963,1.0012,0.95179,0.99455,0.99898
2016-03-24,0.6302942500000003,0.9998201999999996,0.9992340500000005,0.99963,1.0012,0.94589,0.99455,0.99898
2016-03-29,0.6424973000000003,0.9994387999999996,0.9992340500000005,0.99963,1.0012,0.94589,1.00195,0.99898
2016-03-30,0.6424973000000003,0.9994387999999996,0.9992340500000005,0.99963,1.0012,0.94019,0.99455,0.99898
2016-04-01,0.6424973000000003,0.9998078999999996,0.9990801500000006,0.99963,1.0012,0.93445,0.98715,0.99898
2016-04-04,0.6548372500000003,0.9998078999999996,0.9990801500000006,0.99963,1.0012,0.92883,0.99455,0.99898
2016-04-05,0.6426399000000003,0.9998078999999996,0.9990801500000006,0.99963,1.0012,0.92323,1.00195,0.99898
2016-04-06,0.6426399000000003,0.9998078999999996,0.9990801500000006,0.99963,1.0012,0.91769,1.00195,0.98938
2016-04-07,0.6303334000000003,0.9998078999999996,0.9992315000000005,0.99963,1.0012,0.92315,1.00195,0.98938
2016-04-08,0.6303334000000003,0.9998078999999996,0.9990801500000006,0.99963,1.0012,0.91779,1.00195,0.99896
2016-04-11,0.6427140000000002,0.9998078999999996,0.9990801500000006,0.99963,1.0012,0.91779,1.00195,0.99896
2016-04-12,0.6552251500000003,0.9998078999999996,0.9989252500000005,0.99963,1.0012,0.9123,1.00195,0.99896
2016-04-13,0.6426391500000003,0.9998078999999996,0.9987659500000006,0.99963,1.0012,0.91777,1.00195,0.98901
2016-04-14,0.6301093500000002,0.9998078999999996,0.9989271500000005,0.99963,1.0012,0.91233,0.99455,0.999
2016-04-15,0.6301093500000002,0.9998078999999996,0.9990884000000005,0.99963,1.0012,0.90679,0.98715,0.98902
2016-04-18,0.6178041000000002,0.9998078999999996,0.9989265000000005,0.99963,1.0012,0.9011,0.97975,0.97911
2016-04-19,0.6054306000000002,0.9998078999999996,0.9987643500000005,0.99963,1.0012,0.90678,0.97975,0.98893
2016-04-20,0.6054306000000002,0.9998078999999996,0.9989277500000006,0.99963,1.0012,0.90094,0.97975,0.99904
2016-04-21,0.6179510500000002,0.9998078999999996,0.9987574500000005,0.99963,1.0012,0.895,0.98715,0.99904
2016-04-22,0.6304845000000002,0.9998078999999996,0.9989303000000006,0.99963,1.0012,0.90109,0.98715,0.99904
2016-04-26,0.6179871000000002,0.9998078999999996,0.9991012500000006,0.99963,1.0012,0.89498,0.99455,0.99904
2016-04-27,0.6303699000000001,0.9998078999999996,0.9991012500000006,0.99963,1.0012,0.90102,0.99455,0.99904
2016-04-28,0.6303699000000001,0.9998078999999996,0.9989282000000006,0.99963,1.0012,0.89497,0.99455,0.99904
2016-05-02,0.6178772500000002,0.9998078999999996,0.9987553000000007,0.99963,1.0012,0.88879,0.99455,0.99904
2016-05-03,0.6308390500000002,0.9998078999999996,0.9987553000000007,0.99963,1.0012,0.89507,0.99455,0.98822
2016-05-04,0.6437994000000002,0.9998078999999996,0.9985789000000007,0.99963,1.0012,0.90126,1.00195,0.99908
2016-05-05,0.6566403500000002,0.9998078999999996,0.9985789000000007,0.99963,1.0012,0.90732,1.00195,0.99908
2016-05-06,0.6438262500000002,0.9998078999999996,0.9985789000000007,0.99963,1.0012,0.90123,1.00195,0.99908
2016-05-09,0.6438262500000002,0.9998078999999996,0.9987525500000007,0.99963,1.0012,0.89519,1.00195,0.99908
2016-05-10,0.6438262500000002,0.9998078999999996,0.9987525500000007,0.99963,1.0012,0.90116,1.00195,0.99908
2016-05-11,0.6311622500000001,0.9998078999999996,0.9985820500000008,0.99963,1.0012,0.89528,0.9948,0.99908
2016-05-12,0.6438829000000001,0.9998078999999996,0.9985820500000008,0.99963,1.0012,0.8892,0.9879,0.98837
2016-05-13,0.6438829000000001,0.9998078999999996,0.9984083500000008,0.99963,1.0012,0.89529,0.9879,0.99906
2016-05-16,0.6311598500000002,0.9998078999999996,0.9982374000000008,0.99963,1.0012,0.88935,0.99465,0.99906
2016-05-17,0.6183589500000002,0.9998078999999996,0.9984100500000008,0.99963,1.0012,0.88341,0.99465,0.98845
2016-05-18,0.6183589500000002,0.9998078999999996,0.9984100500000008,0.99963,1.0012,0.88341,0.9879,0.99891
2016-05-19,0.6183589500000002,0.9998078999999996,0.9985816000000007,0.99963,1.0012,0.87762,0.9879,0.99891
2016-05-23,0.6183589500000002,0.9998078999999996,0.9987497000000007,0.99963,1.0012,0.87762,0.9879,0.99891
2016-05-24,0.6309091000000002,0.9998078999999996,0.9989146000000008,0.99963,1.0012,0.87211,0.98115,0.99891
2016-05-25,0.6184313500000002,0.9993274999999997,0.9989146000000008,0.99963,1.0012,0.86666,0.98115,0.99891
2016-05-26,0.6061529500000001,0.9998184999999997,0.9989146000000008,0.99963,1.0012,0.86139,0.98115,0.99891
2016-05-27,0.6184660000000002,0.9998184999999997,0.9989146000000008,0.99963,1.0012,0.86139,0.98115,0.99891
2016-06-01,0.6184660000000002,0.9998184999999997,0.9990775500000008,0.99963,1.0012,0.86139,0.9745,0.99891
2016-06-02,0.6062822500000001,0.9998184999999997,0.9992379000000008,0.99963,1.0012,0.85593,0.98115,0.99891
2016-06-03,0.5941232500000001,0.9998184999999997,0.9992379000000008,0.99963,1.0012,0.86132,0.98115,0.99891
2016-06-07,0.60624635,0.9998184999999997,0.9992379000000008,0.99963,1.0012,0.85579,0.98775,0.99891
2016-06-08,0.5937907000000001,0.9998184999999997,0.9994023000000009,0.99963,1.0012,0.85029,0.98775,0.99891
2016-06-09,0.5812881000000001,0.9998184999999997,0.9992368500000008,0.99963,1.0012,0.84462,0.98775,0.98873
2016-06-10,0.59392195,0.9998184999999997,0.9994085000000008,0.99963,1.0012,0.83904,0.98775,0.99872
2016-06-13,0.59392195,0.9998184999999997,0.9992355500000007,0.99963,1.0012,0.83346,0.98125,0.99872
2016-06-14,0.59392195,0.9998184999999997,0.9990627000000007,0.99963,1.0012,0.82799,0.98775,0.99872
2016-06-15,0.59392195,0.9998184999999997,0.9988892000000007,0.99963,1.0012,0.82799,0.99425,0.99872
2016-06-16,0.5810651000000001,0.9998184999999997,0.9987149500000007,0.99963,1.0012,0.83342,0.98775,0.99872
2016-06-17,0.5810651000000001,0.9993570999999998,0.9988926000000007,0.99963,1.0012,0.82802,0.99425,0.99872
2016-06-20,0.5682179500000001,0.9998370999999998,0.9990660000000007,0.99963,1.0012,0.82802,0.99425,0.99872
2016-06-21,0.5553503500000001,0.9998370999999998,0.9992402500000007,0.99963,1.0012,0.82257,1.00075,0.99872
2016-06-22,0.5682324500000001,0.9998370999999998,0.9992402500000007,0.99963,1.0012,0.82802,1.00075,0.99872
2016-06-23,0.5555395500000001,0.9998370999999998,0.9990675500000006,0.99963,1.0012,0.83361,1.00075,0.99872
2016-06-24,0.5428684000000001,0.9998370999999998,0.9990675500000006,0.99963,1.0012,0.82798,1.00075,0.98905
2016-06-27,0.5559414500000001,0.9998370999999998,0.9988907500000007,0.99963,1.0012,0.82247,1.00075,0.999
2016-06-28,0.5426426500000001,0.9998370999999998,0.9987127500000007,0.99963,0.9959,0.81691,1.00075,0.999
2016-06-29,0.5558433000000002,0.9998370999999998,0.9987127500000007,0.99963,0.9906,0.82258,1.00075,0.98922
2016-07-01,0.5690542500000002,0.9998370999999998,0.9987127500000007,0.99963,0.9853,0.8167,1.00075,0.98922
2016-07-05,0.5690542500000002,0.9993468999999997,0.9989041500000007,0.99963,0.98,0.82271,1.00075,0.97874
2016-07-06,0.5825245500000001,0.9998141999999997,0.9991039000000007,0.99963,0.98,0.81665,0.99425,0.96806
2016-07-07,0.5688301500000001,0.9998141999999997,0.9993068500000007,0.99963,0.98,0.81068,0.99425,0.9788
2016-07-08,0.5825237000000002,0.9998141999999997,0.9995085500000007,0.99963,0.98,0.81068,0.99425,0.9788
2016-07-11,0.5689299500000001,0.9998141999999997,0.9997058500000007,0.99963,0.98,0.81679,1.00075,0.96788
2016-07-12,0.5689299500000001,0.9998141999999997,0.9999107500000007,0.99963,0.98,0.81679,1.00075,0.97885
2016-07-13,0.5825014000000002,0.9998141999999997,1.0001148000000006,0.99963,0.9747,0.81051,1.00075,0.98981
2016-07-14,0.5825014000000002,0.9998141999999997,1.0003179000000006,0.99963,0.9694,0.81051,1.00075,0.97887
2016-07-15,0.5958894500000002,0.9998141999999997,1.0001147000000006,0.99963,0.9694,0.80403,1.00075,0.98976
2016-07-18,0.5825572000000001,0.9993548999999997,1.0003174000000006,0.99963,0.964,0.81048,1.00075,1.00067
2016-07-19,0.5958628500000002,0.9998071999999997,1.0003174000000006,0.99963,0.964,0.8169,1.00075,1.00067
2016-07-20,0.6091796000000002,0.9998071999999997,1.0003174000000006,0.99963,0.9586,0.8169,1.00075,1.00067
2016-07-21,0.6091796000000002,0.9998071999999997,1.0003174000000006,0.99963,0.9641,0.81032,0.99425,1.00067
2016-07-22,0.6091796000000002,0.9998071999999997,1.0003174000000006,0.99963,0.9586,0.81709,0.99425,1.00067
2016-07-25,0.5958738500000003,0.9993730999999997,1.0003174000000006,0.99963,0.9586,0.81022,0.99425,1.00067
2016-07-26,0.5958738500000003,0.9993730999999997,1.0003174000000006,0.99963,0.9586,0.80339,0.98775,1.00067
2016-07-27,0.5826686000000002,0.9997946999999997,1.0003174000000006,0.99963,0.9642,0.81029,0.98775,1.00067
2016-07-28,0.5958728500000002,0.9997946999999997,1.0003174000000006,0.99963,0.9586,0.81728,0.98775,1.00067
2016-08-01,0.5824573500000002,0.9997946999999997,1.0003174000000006,0.99963,0.9586,0.81024,0.99415,1.00067
2016-08-02,0.5689520500000003,0.9993941999999997,1.0003174000000006,0.99963,0.95295,0.80304,1.0004,1.00067
2016-08-03,0.5554053000000002,0.9993941999999997,1.0003174000000006,0.99963,0.9473,0.79581,1.0004,1.00067
2016-08-04,0.5554053000000002,0.9993941999999997,1.0003174000000006,0.99963,0.94155,0.78873,1.0004,1.00067
2016-08-05,0.5418543500000002,0.9998133999999996,1.0003174000000006,0.99963,0.94155,0.79585,1.0004,1.00067
2016-08-08,0.5418543500000002,0.9998133999999996,1.0003174000000006,0.99963,0.94155,0.80284,1.0004,1.00067
2016-08-09,0.5284861500000002,0.9993827999999997,1.0003174000000006,0.99963,0.9358,0.80284,0.99415,1.00067
2016-08-10,0.5151309500000002,0.9998105999999997,1.0001200500000007,0.99963,0.93005,0.79591,0.99415,1.00067
2016-08-11,0.5016093500000003,0.9998105999999997,1.0003217500000006,0.99963,0.9242,0.78859,1.0004,1.00067
2016-08-12,0.5150700000000002,0.9998105999999997,1.0003217500000006,0.99963,0.91835,0.78147,1.0004,1.00067
2016-08-15,0.5016670000000003,0.9998105999999997,1.0003217500000006,0.99963,0.91835,0.77455,0.99405,1.00067
2016-08-16,0.5150773000000003,0.9998105999999997,1.0001233500000006,0.99963,0.91835,0.76771,0.99405,1.00067
2016-08-17,0.5285499500000003,0.9998105999999997,0.9999238500000007,0.99963,0.9125,0.76771,0.99405,1.00067
2016-08-18,0.5420155000000002,0.9998105999999997,0.9999238500000007,0.99963,0.9125,0.76072,0.99405,1.00067
2016-08-19,0.5555615500000003,0.9998105999999997,0.9999238500000007,0.99963,0.91845,0.76072,0.9876,1.00067
2016-08-22,0.5420652500000003,0.9998105999999997,1.0001204000000006,0.99963,0.9125,0.75362,0.9876,1.00067
2016-08-23,0.5554279500000002,0.9998105999999997,0.9999307000000006,0.99963,0.90655,0.74654,0.9876,1.00067
2016-08-24,0.5420250000000003,0.9998105999999997,1.0001207500000007,0.99963,0.90655,0.73957,0.98105,1.00067
2016-08-25,0.5554171000000003,0.9998105999999997,0.9999315500000007,0.99963,0.90655,0.73957,0.98105,1.00067
2016-08-26,0.5421407000000003,0.9998105999999997,1.0001177500000007,0.99963,0.9003,0.73272,0.98105,0.98988
2016-08-29,0.5288820000000003,0.9998105999999997,1.0001177500000007,0.99963,0.89405,0.72577,0.9745,1.0007
2016-08-30,0.5156836000000002,0.9998105999999997,0.9999325500000006,0.99963,0.8878,0.71887,0.98105,0.98993
2016-09-01,0.5024392500000003,0.9998105999999997,1.0001204000000006,0.99963,0.8813,0.71196,0.98105,1.00062
2016-09-02,0.5155505500000003,0.9998105999999997,0.9999330000000006,0.99963,0.8813,0.71863,0.9877,1.00062
2016-09-06,0.5155505500000003,0.9998105999999997,1.0001224000000006,0.99963,0.8748,0.71189,0.9877,1.00062
2016-09-07,0.5155505500000003,0.9998105999999997,0.9999269000000006,0.99963,0.8748,0.70498,0.99435,1.00062
2016-09-08,0.5020264500000002,0.9998105999999997,1.0001273000000006,0.99963,0.8748,0.71192,0.99435,1.00062
2016-09-09,0.5155118500000002,0.9993342999999997,0.9999283000000005,0.99963,0.8748,0.705,1.0011,1.00062
2016-09-12,0.5021196500000003,0.9997930999999997,0.9997323000000006,0.99963,0.8683,0.705,1.0011,1.00062
2016-09-13,0.5154204500000003,0.9997930999999997,0.9995426000000005,0.99963,0.8683,0.71164,1.0011,1.00062
2016-09-14,0.5287340000000003,0.9997930999999997,0.9997348000000006,0.99963,0.8618,0.70504,1.0011,0.99013
2016-09-15,0.5155138000000004,0.9997930999999997,0.9997348000000006,0.99963,0.8553,0.69849,1.0011,1.0005
2016-09-16,0.5287550500000003,0.9993545999999996,0.9999247500000005,0.99963,0.8488,0.69191,1.0011,1.0005
2016-09-19,0.5155872000000004,0.9993545999999996,0.9997349500000006,0.99963,0.8423,0.68533,1.0011,0.99036
2016-09-20,0.5024201500000003,0.9993545999999996,0.9997349500000006,0.99963,0.8358,0.69215,1.0011,1.00058
2016-09-21,0.5155902000000002,0.9993545999999996,0.9997349500000006,0.99963,0.8358,0.69215,1.0011,1.00058
2016-09-22,0.5155902000000002,0.9998078999999996,0.9999282500000005,0.99963,0.8293,0.68526,1.0011,1.00058
2016-09-23,0.5022383500000003,0.9998078999999996,0.9997298500000006,0.99963,0.8228,0.69224,0.99435,1.00058
2016-09-27,0.5022383500000003,0.9998078999999996,0.9995313500000005,0.99963,0.8163,0.68524,0.99435,1.00058
2016-09-28,0.5156177000000003,0.9998078999999996,0.9997261000000006,0.99963,0.8228,0.67831,0.99435,1.00058
2016-09-29,0.5288858500000003,0.9998078999999996,0.9999171500000006,0.99963,0.8163,0.68538,0.99435,0.99041
2016-10-03,0.5156341500000003,0.9998078999999996,0.9997247000000006,0.99963,0.8098,0.6782,0.99435,0.99041
2016-10-04,0.5156341500000003,0.9993198999999996,0.9999165000000005,0.99963,0.8163,0.67101,0.99435,0.99041
2016-10-05,0.5287560500000004,0.9993198999999996,1.0001050500000004,0.99963,0.8163,0.67808,0.99435,1.00041
2016-10-06,0.5160185000000004,0.9993198999999996,1.0001050500000004,0.99963,0.8098,0.67123,1.0012,1.00041
2016-10-07,0.5033429000000004,0.9998242999999997,1.0002825500000005,0.99963,0.8033,0.6779,0.99455,0.9907
2016-10-10,0.5159111000000004,0.9998242999999997,1.0001091500000006,0.99963,0.8033,0.6779,0.99455,1.00045
2016-10-11,0.5285437000000004,0.9993266999999997,1.0001091500000006,0.99963,0.7968,0.67123,0.99455,1.00045
2016-10-12,0.5159377000000004,0.9993266999999997,1.0001091500000006,0.99963,0.7903,0.66465,0.99455,1.00045
2016-10-13,0.5159377000000004,0.9993266999999997,1.0002848000000006,0.99963,0.7903,0.66465,0.9879,1.00045
2016-10-14,0.5033318500000004,0.9993266999999997,1.0001087000000006,0.99963,0.7903,0.67106,0.99455,1.00045
2016-10-17,0.5033318500000004,0.9993266999999997,1.0002835500000005,0.99963,0.7838,0.67106,1.0013,1.00045
2016-10-18,0.5033318500000004,0.9998263999999997,1.0001089500000004,0.99963,0.7903,0.67747,1.0013,1.00045
2016-10-19,0.5159339000000004,0.9998263999999997,0.9999330000000005,0.99963,0.7968,0.6839,0.99435,1.00045
2016-10-20,0.5032910000000004,0.9998263999999997,0.9997564500000005,0.99963,0.8033,0.6839,0.99435,1.00045
2016-10-21,0.5160165000000004,0.9998263999999997,0.9999336500000005,0.99923,0.8098,0.67756,1.0015,1.00045
2016-10-24,0.5033611000000004,0.9993202999999997,1.0001086000000003,0.99963,0.8163,0.68376,1.0015,1.00045
2016-10-25,0.49069150000000045,0.9988184999999997,1.0002845000000005,0.99963,0.8228,0.67746,1.0015,1.00045
2016-10-26,0.4780138000000005,0.9993129999999998,1.0002845000000005,0.99923,0.8293,0.68387,0.99435,1.00045
2016-10-27,0.4652461000000005,0.9993129999999998,1.0002845000000005,0.99923,0.8358,0.68387,0.99435,1.00045
2016-11-01,0.45255635000000055,0.9993129999999998,1.0002845000000005,0.99883,0.8423,0.67769,0.99435,1.00045
2016-11-02,0.43975935000000055,0.9993129999999998,1.0001050500000004,0.99843,0.8488,0.68404,0.987,0.99048
2016-11-03,0.4268225500000006,0.9997661999999998,1.0002896500000005,0.99883,0.8553,0.67768,0.987,0.99048
2016-11-04,0.4398452500000005,0.9997661999999998,1.0002896500000005,0.99923,0.8618,0.68394,0.9947,1.00034
2016-11-07,0.4528639000000005,0.9997661999999998,1.0002896500000005,0.99963,0.8618,0.67771,1.0025,1.00034
2016-11-08,0.4528639000000005,0.9997661999999998,1.0001074500000005,0.99963,0.8618,0.67135,0.9945,1.00034
2016-11-09,0.4400118000000005,0.9997661999999998,0.9999245000000004,0.99923,0.85505,0.67135,1.00265,1.00034
2016-11-10,0.4531112500000005,0.9997661999999998,0.9999245000000004,0.99883,0.8483,0.67135,1.00265,1.00034
2016-11-11,0.4402545000000005,0.9993199999999999,0.9997381500000004,0.99843,0.84155,0.66441,0.9945,1.00034
2016-11-14,0.42764635000000045,0.9993199999999999,0.9999241000000004,0.99843,0.8348,0.65755,0.98635,1.00034
2016-11-15,0.4154335000000005,0.9993199999999999,0.9997512500000004,0.99803,0.8348,0.65755,0.98635,1.00034
2016-11-16,0.4277097000000005,0.9993199999999999,0.9997512500000004,0.99763,0.8348,0.65755,0.9944,0.99102
2016-11-17,0.4153999000000005,0.9993199999999999,0.9997512500000004,0.99803,0.8348,0.65039,0.9944,1.00041
2016-11-18,0.4031113000000005,0.9993199999999999,0.9999214000000004,0.99803,0.8348,0.6432,0.9944,1.00041
2016-11-21,0.4152351500000005,0.9993199999999999,0.9999214000000004,0.99763,0.8348,0.63604,1.00235,0.99119
2016-11-22,0.4152351500000005,0.9997947999999998,0.9999214000000004,0.99723,0.82805,0.62873,0.9945,1.00049
2016-11-23,0.4030549000000005,0.9997947999999998,0.9999214000000004,0.99723,0.8213,0.63622,1.00235,0.99104
2016-11-25,0.3909198000000005,0.9997947999999998,1.0000882500000003,0.99683,0.81455,0.64349,1.00235,1.00032
2016-11-28,0.3909198000000005,0.9997947999999998,0.9999250000000004,0.99643,0.8078,0.63613,0.9947,1.00032
2016-11-29,0.40285470000000045,0.9997947999999998,0.9999250000000004,0.99603,0.8078,0.63613,0.9947,1.00032
2016-12-01,0.40285470000000045,0.9997947999999998,0.9997587000000004,0.99603,0.80105,0.62853,0.9947,0.99113
2016-12-02,0.41457115000000044,0.9997947999999998,0.9999233000000004,0.99603,0.7943,0.62853,0.9947,1.00016
2016-12-05,0.40282695000000046,0.9997947999999998,0.9997576000000004,0.99563,0.78755,0.62853,0.98705,1.00016
2016-12-06,0.3910678000000004,0.9997947999999998,0.9999249000000003,0.99603,0.7808,0.62853,0.98705,0.99081
2016-12-07,0.4027910500000004,0.9997947999999998,1.0000930500000003,0.99563,0.7808,0.63598,0.9947,1.0002
2016-12-08,0.4027910500000004,0.9997947999999998,1.0002601500000003,0.99603,0.7808,0.6286,1.00235,1.0002
2016-12-09,0.4145559000000004,0.9997947999999998,1.0002601500000003,0.99643,0.77405,0.62136,1.00235,1.0002
2016-12-12,0.40287350000000044,0.9997947999999998,1.0000905500000004,0.99683,0.77405,0.62136,1.00235,1.0002
2016-12-13,0.41444040000000043,0.9997947999999998,0.9999222500000003,0.99723,0.7673,0.614,1.00235,1.0002
2016-12-14,0.41444040000000043,0.9997947999999998,0.9999222500000003,0.99763,0.76055,0.60666,1.00235,1.0002
2016-12-15,0.4028329500000004,0.9997947999999998,0.9997524000000003,0.99803,0.7538,0.61398,1.00235,0.99074
2016-12-16,0.39142515000000044,0.9997947999999998,0.9995849000000003,0.99843,0.7538,0.61398,1.00235,0.98158
2016-12-19,0.40273175000000044,0.9997947999999998,0.9994244000000003,0.99883,0.7538,0.60713,1.00235,0.99066
2016-12-20,0.40273175000000044,0.9997947999999998,0.9994244000000003,0.99923,0.74705,0.60031,1.00235,0.99066
2016-12-21,0.41410320000000045,0.9997947999999998,0.9994244000000003,0.99963,0.7538,0.59365,0.99435,0.98157
2016-12-22,0.40275570000000044,0.9997947999999998,0.9995854500000003,0.99963,0.76055,0.58705,0.9865,0.99073
2016-12-28,0.40275570000000044,0.9992749999999998,0.9994262500000003,0.99963,0.7673,0.58044,0.97865,0.99987
2016-12-29,0.40275570000000044,0.9992749999999998,0.9995856500000003,0.99963,0.77405,0.58722,0.97865,0.99987
2017-01-03,0.41423415000000047,0.9992749999999998,0.9995856500000003,0.99963,0.7808,0.58722,0.97865,0.99987
2017-01-04,0.40268910000000047,0.9992749999999998,0.9997461500000003,0.99963,0.78755,0.58007,0.97865,0.99987
2017-01-05,0.4142878000000005,0.9992749999999998,0.9997461500000003,0.99963,0.78755,0.58749,0.97865,0.99987
2017-01-06,0.4142878000000005,0.9992749999999998,0.9999119500000003,0.99963,0.78755,0.59495,0.97865,0.99015
2017-01-09,0.4260651500000005,0.9992749999999998,0.9997468000000004,0.99963,0.78055,0.58748,0.98665,0.99976
2017-01-10,0.4378153500000005,0.9987554999999999,0.9999115500000004,0.99963,0.77355,0.59509,0.98665,0.99976
2017-01-11,0.4259731000000005,0.9992637,0.9997453500000004,0.99963,0.76655,0.60271,0.995,0.99976
2017-01-12,0.4259731000000005,0.9992637,0.9999134500000004,0.99963,0.75955,0.59519,0.98665,0.99976
2017-01-13,0.4139946000000005,0.9992637,0.9997451500000004,0.99963,0.75955,0.6028,0.9783,0.99976
2017-01-17,0.4259369500000005,0.9992637,0.9999124500000004,0.99963,0.75955,0.59532,0.9783,0.99976
2017-01-18,0.4138557000000005,0.9997881999999999,1.0000813500000003,0.99963,0.75955,0.60292,0.98685,0.98985
2017-01-19,0.4017183000000005,0.9997881999999999,0.9999099500000004,0.99963,0.75955,0.61039,0.98685,0.99955
2017-01-20,0.4017183000000005,0.9997881999999999,1.0000800000000005,0.99963,0.75955,0.60287,0.98685,0.99
2017-01-23,0.4017183000000005,0.9997881999999999,1.0000800000000005,0.99963,0.75255,0.60287,0.9954,0.99966
2017-01-24,0.38955900000000054,0.9997881999999999,1.0000800000000005,0.99963,0.74555,0.61071,0.98685,0.99966
2017-01-25,0.37739730000000055,0.9992643999999998,0.9999082500000004,0.99963,0.73855,0.61857,0.98685,0.99966
2017-01-27,0.38946200000000053,0.9987429999999999,1.0000787000000004,0.99963,0.73155,0.61857,0.9783,0.99966
2017-01-30,0.37760905000000056,0.9992747999999998,1.0000787000000004,0.99963,0.73155,0.6113,0.98675,0.99966
2017-02-01,0.3656770500000006,0.9992747999999998,0.9999071500000004,0.99963,0.72455,0.60396,0.9783,0.99966
2017-02-02,0.3535780000000006,0.9992747999999998,0.9999071500000004,0.99963,0.71755,0.61155,0.98675,0.99966
